"","stop_name","route_id","Order","X","Y","season","direction_id","number_service_days","time_period_id","time_period_name","on","off","Alt","slider_ref","timeDisplay"
"606","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",3021,49484,0,5,"13:30 to 16:00"
"608","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",19322,200,0,1,"03:00 to 06:00"
"609","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_09","NIGHT",54,6378,0,9,"24:00 to +03:00"
"610","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_03","AM_PEAK",101209,1651,0,3,"07:00 to 09:00"
"614","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",52650,3183,0,4,"09:00 to 13:30"
"615","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",486,885,0,1,"03:00 to 06:00"
"618","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_07","EVENING",8586,2276,0,7,"18:30 to 22:00"
"621","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_02","EARLY_AM",30137,346,0,2,"06:00 to 07:00"
"626","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_06","PM_PEAK",19297,3095,0,6,"16:00 to 18:30"
"628","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_02","EARLY_AM",588,2130,0,2,"06:00 to 07:00"
"630","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_08","LATE_EVENING",2581,686,0,8,"22:00 to 24:00"
"632","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",3221,22395,0,4,"09:00 to 13:30"
"636","Beachmont","Blue",45,600,220,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",28080,2777,0,5,"13:30 to 16:00"
"638","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_07","EVENING",2135,51679,0,7,"18:30 to 22:00"
"648","Beachmont","Blue",45,600,220,"Fall 2019",1,77,"time_period_06","PM_PEAK",2796,104215,0,6,"16:00 to 18:30"
"650","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_02","EARLY_AM",1715,140,3,2,"06:00 to 07:00"
"658","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",587,4113,3,5,"13:30 to 16:00"
"660","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_03","AM_PEAK",7155,598,3,3,"07:00 to 09:00"
"662","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_06","PM_PEAK",613,9776,3,6,"16:00 to 18:30"
"663","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_08","LATE_EVENING",7,39,3,8,"22:00 to 24:00"
"666","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_06","PM_PEAK",2050,1166,3,6,"16:00 to 18:30"
"667","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_09","NIGHT",0,0,3,9,"24:00 to +03:00"
"673","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",1093,3052,3,4,"09:00 to 13:30"
"678","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_07","EVENING",1104,562,3,7,"18:30 to 22:00"
"679","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_08","LATE_EVENING",5,459,3,8,"22:00 to 24:00"
"682","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",12,67,3,1,"03:00 to 06:00"
"687","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",7260,682,3,4,"09:00 to 13:30"
"689","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_07","EVENING",233,5949,3,7,"18:30 to 22:00"
"691","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_03","AM_PEAK",1306,980,3,3,"07:00 to 09:00"
"692","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_02","EARLY_AM",133,267,3,2,"06:00 to 07:00"
"693","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",428,22,3,1,"03:00 to 06:00"
"697","Beaconsfield","Green",85,240,450,"Fall 2019",0,77,"time_period_09","NIGHT",0,43,3,9,"24:00 to +03:00"
"698","Beaconsfield","Green",85,240,450,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1713,457,3,5,"13:30 to 16:00"
"707","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",4078,6473,1,4,"09:00 to 13:30"
"708","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",2825,5144,1,4,"09:00 to 13:30"
"709","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_06","PM_PEAK",5041,1689,1,6,"16:00 to 18:30"
"710","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",3,52,1,1,"03:00 to 06:00"
"711","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_06","PM_PEAK",4158,4871,1,6,"16:00 to 18:30"
"714","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_09","NIGHT",57,18,1,9,"24:00 to +03:00"
"717","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",2875,1673,1,5,"13:30 to 16:00"
"718","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_08","LATE_EVENING",776,1069,1,8,"22:00 to 24:00"
"719","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_09","NIGHT",89,228,1,9,"24:00 to +03:00"
"720","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_02","EARLY_AM",52,122,1,2,"06:00 to 07:00"
"721","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_08","LATE_EVENING",407,144,1,8,"22:00 to 24:00"
"722","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_02","EARLY_AM",54,319,1,2,"06:00 to 07:00"
"725","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",4361,2948,1,5,"13:30 to 16:00"
"726","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",4,23,1,1,"03:00 to 06:00"
"745","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_03","AM_PEAK",485,3674,1,3,"07:00 to 09:00"
"747","Blandford Street","Green",71,280,390,"Fall 2019",0,77,"time_period_07","EVENING",3628,3918,1,7,"18:30 to 22:00"
"750","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_07","EVENING",3369,781,1,7,"18:30 to 22:00"
"754","Blandford Street","Green",71,280,390,"Fall 2019",1,77,"time_period_03","AM_PEAK",550,2456,1,3,"07:00 to 09:00"
"757","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",0,1571,1,5,"13:30 to 16:00"
"758","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_09","NIGHT",0,0,1,9,"24:00 to +03:00"
"759","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_09","NIGHT",0,22,1,9,"24:00 to +03:00"
"760","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,507,1,8,"22:00 to 24:00"
"769","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,253,1,2,"06:00 to 07:00"
"776","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_07","EVENING",0,1704,1,7,"18:30 to 22:00"
"780","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",2717,0,1,5,"13:30 to 16:00"
"782","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",2978,0,1,4,"09:00 to 13:30"
"784","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_07","EVENING",3168,0,1,7,"18:30 to 22:00"
"789","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_02","EARLY_AM",283,0,1,2,"06:00 to 07:00"
"791","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",56,0,1,1,"03:00 to 06:00"
"793","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",0,2647,1,4,"09:00 to 13:30"
"794","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_06","PM_PEAK",0,2463,1,6,"16:00 to 18:30"
"795","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_08","LATE_EVENING",262,0,1,8,"22:00 to 24:00"
"797","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_03","AM_PEAK",3212,0,1,3,"07:00 to 09:00"
"799","Boston College","Green",119,120,410,"Fall 2019",1,77,"time_period_06","PM_PEAK",3973,0,1,6,"16:00 to 18:30"
"802","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,39,1,1,"03:00 to 06:00"
"806","Boston College","Green",119,120,410,"Fall 2019",0,77,"time_period_03","AM_PEAK",0,2049,1,3,"07:00 to 09:00"
"812","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_06","PM_PEAK",7471,1868,1,6,"16:00 to 18:30"
"817","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_02","EARLY_AM",46,420,1,2,"06:00 to 07:00"
"820","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",4660,3822,1,5,"13:30 to 16:00"
"822","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",4,138,1,1,"03:00 to 06:00"
"823","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_06","PM_PEAK",4027,5121,1,6,"16:00 to 18:30"
"824","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_03","AM_PEAK",373,5072,1,3,"07:00 to 09:00"
"825","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_03","AM_PEAK",718,3227,1,3,"07:00 to 09:00"
"827","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",45,56,1,1,"03:00 to 06:00"
"828","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",4436,2195,1,5,"13:30 to 16:00"
"831","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_09","NIGHT",330,122,1,9,"24:00 to +03:00"
"832","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",4301,7608,1,4,"09:00 to 13:30"
"834","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",3514,7656,1,4,"09:00 to 13:30"
"839","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_08","LATE_EVENING",854,131,1,8,"22:00 to 24:00"
"847","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_02","EARLY_AM",119,128,1,2,"06:00 to 07:00"
"848","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_07","EVENING",4755,1031,1,7,"18:30 to 22:00"
"850","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_08","LATE_EVENING",1676,1082,1,8,"22:00 to 24:00"
"852","Boston Univ. Central","Green",79,260,370,"Fall 2019",0,77,"time_period_07","EVENING",5422,4085,1,7,"18:30 to 22:00"
"855","Boston Univ. Central","Green",79,260,370,"Fall 2019",1,77,"time_period_09","NIGHT",67,7,1,9,"24:00 to +03:00"
"865","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_03","AM_PEAK",393,2108,1,3,"07:00 to 09:00"
"868","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_02","EARLY_AM",34,292,1,2,"06:00 to 07:00"
"870","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,72,1,1,"03:00 to 06:00"
"877","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_06","PM_PEAK",4847,1689,1,6,"16:00 to 18:30"
"878","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_06","PM_PEAK",4015,3358,1,6,"16:00 to 18:30"
"884","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_03","AM_PEAK",344,2686,1,3,"07:00 to 09:00"
"886","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_08","LATE_EVENING",800,924,1,8,"22:00 to 24:00"
"887","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_09","NIGHT",151,136,1,9,"24:00 to +03:00"
"889","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",4654,2655,1,5,"13:30 to 16:00"
"890","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",4418,5283,1,4,"09:00 to 13:30"
"892","Boston Univ. East","Green",75,270,380,"Fall 2019",0,77,"time_period_07","EVENING",4504,2986,1,7,"18:30 to 22:00"
"901","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_07","EVENING",3510,819,1,7,"18:30 to 22:00"
"904","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",3242,1674,1,5,"13:30 to 16:00"
"906","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",2686,5336,1,4,"09:00 to 13:30"
"907","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_09","NIGHT",52,14,1,9,"24:00 to +03:00"
"910","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",14,20,1,1,"03:00 to 06:00"
"911","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_08","LATE_EVENING",532,138,1,8,"22:00 to 24:00"
"915","Boston Univ. East","Green",75,270,380,"Fall 2019",1,77,"time_period_02","EARLY_AM",46,83,1,2,"06:00 to 07:00"
"922","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_08","LATE_EVENING",579,72,1,8,"22:00 to 24:00"
"924","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,49,1,1,"03:00 to 06:00"
"926","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_02","EARLY_AM",16,338,1,2,"06:00 to 07:00"
"927","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_02","EARLY_AM",81,108,1,2,"06:00 to 07:00"
"929","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_03","AM_PEAK",130,2950,1,3,"07:00 to 09:00"
"931","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_06","PM_PEAK",2162,3190,1,6,"16:00 to 18:30"
"943","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_07","EVENING",2164,2382,1,7,"18:30 to 22:00"
"946","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_03","AM_PEAK",755,1391,1,3,"07:00 to 09:00"
"949","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",1580,2491,1,5,"13:30 to 16:00"
"950","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",3186,678,1,5,"13:30 to 16:00"
"953","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",1144,4195,1,4,"09:00 to 13:30"
"954","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_06","PM_PEAK",4360,588,1,6,"16:00 to 18:30"
"956","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",28,41,1,1,"03:00 to 06:00"
"958","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_09","NIGHT",84,3,1,9,"24:00 to +03:00"
"964","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_09","NIGHT",49,103,1,9,"24:00 to +03:00"
"965","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_07","EVENING",2667,399,1,7,"18:30 to 22:00"
"967","Boston Univ. West","Green",83,250,360,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",3488,1975,1,4,"09:00 to 13:30"
"970","Boston Univ. West","Green",83,250,360,"Fall 2019",0,77,"time_period_08","LATE_EVENING",580,597,1,8,"22:00 to 24:00"
"973","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_09","NIGHT",1217,0,0,9,"24:00 to +03:00"
"975","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",0,35970,0,4,"09:00 to 13:30"
"978","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_08","LATE_EVENING",12155,0,0,8,"22:00 to 24:00"
"980","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",0,17495,0,5,"13:30 to 16:00"
"981","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_02","EARLY_AM",1340,0,0,2,"06:00 to 07:00"
"985","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_09","NIGHT",0,125,0,9,"24:00 to +03:00"
"987","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",21172,0,0,4,"09:00 to 13:30"
"996","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_07","EVENING",0,4911,0,7,"18:30 to 22:00"
"997","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",380,0,0,1,"03:00 to 06:00"
"1001","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",38648,0,0,5,"13:30 to 16:00"
"1005","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,26459,0,2,"06:00 to 07:00"
"1006","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_06","PM_PEAK",81428,0,0,6,"16:00 to 18:30"
"1017","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_03","AM_PEAK",0,68906,0,3,"07:00 to 09:00"
"1019","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_06","PM_PEAK",0,10768,0,6,"16:00 to 18:30"
"1021","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,1611,0,8,"22:00 to 24:00"
"1023","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_07","EVENING",25576,0,0,7,"18:30 to 22:00"
"1024","Bowdoin","Blue",54,400,300,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,14382,0,1,"03:00 to 06:00"
"1026","Bowdoin","Blue",54,400,300,"Fall 2019",1,77,"time_period_03","AM_PEAK",4767,0,0,3,"07:00 to 09:00"
"1027","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_07","EVENING",71502,26920,0,7,"18:30 to 22:00"
"1028","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",48796,29388,0,5,"13:30 to 16:00"
"1035","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_03","AM_PEAK",15496,42344,0,3,"07:00 to 09:00"
"1036","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_06","PM_PEAK",67520,56686,0,6,"16:00 to 18:30"
"1037","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_03","AM_PEAK",29669,47025,0,3,"07:00 to 09:00"
"1042","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",35154,73187,0,4,"09:00 to 13:30"
"1046","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_09","NIGHT",4564,1607,0,9,"24:00 to +03:00"
"1047","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",40435,38590,0,5,"13:30 to 16:00"
"1049","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_02","EARLY_AM",5077,10801,0,2,"06:00 to 07:00"
"1052","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_06","PM_PEAK",85739,48170,0,6,"16:00 to 18:30"
"1055","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",60660,56487,0,4,"09:00 to 13:30"
"1058","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",1632,3604,0,1,"03:00 to 06:00"
"1061","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_02","EARLY_AM",2505,7460,0,2,"06:00 to 07:00"
"1062","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_08","LATE_EVENING",22534,6407,0,8,"22:00 to 24:00"
"1064","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_07","EVENING",55358,41521,0,7,"18:30 to 22:00"
"1065","Boylston","Green",61,380,360,"Fall 2019",0,77,"time_period_09","NIGHT",3445,709,0,9,"24:00 to +03:00"
"1067","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_08","LATE_EVENING",25862,10282,0,8,"22:00 to 24:00"
"1070","Boylston","Green",61,380,360,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",891,2616,0,1,"03:00 to 06:00"
"1087","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",0,25569,2,4,"09:00 to 13:30"
"1089","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_02","EARLY_AM",96199,0,2,2,"06:00 to 07:00"
"1090","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_07","EVENING",0,42161,2,7,"18:30 to 22:00"
"1093","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_06","PM_PEAK",31235,0,2,6,"16:00 to 18:30"
"1097","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",0,0,2,1,"03:00 to 06:00"
"1099","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",22404,0,2,5,"13:30 to 16:00"
"1101","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,1923,2,1,"03:00 to 06:00"
"1109","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_06","PM_PEAK",0,145157,2,6,"16:00 to 18:30"
"1110","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,6412,2,2,"06:00 to 07:00"
"1111","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,11500,2,8,"22:00 to 24:00"
"1114","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_09","NIGHT",261,0,2,9,"24:00 to +03:00"
"1116","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_07","EVENING",13484,0,2,7,"18:30 to 22:00"
"1123","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_08","LATE_EVENING",2897,0,2,8,"22:00 to 24:00"
"1124","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",0,72016,2,5,"13:30 to 16:00"
"1125","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_09","NIGHT",0,107,2,9,"24:00 to +03:00"
"1128","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_03","AM_PEAK",132333,0,2,3,"07:00 to 09:00"
"1131","Braintree","Red",42,560,640,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",50304,0,2,4,"09:00 to 13:30"
"1134","Braintree","Red",42,560,640,"Fall 2019",0,77,"time_period_03","AM_PEAK",0,10549,2,3,"07:00 to 09:00"
"1140","Brandon Hall","Green",94,190,440,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",83,1116,2,5,"13:30 to 16:00"
"1143","Brandon Hall","Green",94,190,440,"Fall 2019",0,77,"time_period_08","LATE_EVENING",4,828,2,8,"22:00 to 24:00"
"1146","Brandon Hall","Green",94,190,440,"Fall 2019",1,77,"time_period_07","EVENING",392,70,2,7,"18:30 to 22:00"
"1149","Brandon Hall","Green",94,190,440,"Fall 2019",1,77,"time_period_09","NIGHT",1,0,2,9,"24:00 to +03:00"
"1156","Brandon Hall","Green",94,190,440,"Fall 2019",0,77,"time_period_02","EARLY_AM",13,43,2,2,"06:00 to 07:00"
"1158","Brandon Hall","Green",94,190,440,"Fall 2019",0,77,"time_period_03","AM_PEAK",141,215,2,3,"07:00 to 09:00"
"1159","Brandon Hall","Green",94,190,440,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",151,5,2,1,"03:00 to 06:00"
"1160","Brandon Hall","Green",94,190,440,"Fall 2019",0,77,"time_period_07","EVENING",84,2862,2,7,"18:30 to 22:00"
"1161","Brandon Hall","Green",94,190,440,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",398,76,2,5,"13:30 to 16:00"
"1164","Brandon Hall","Green",94,190,440,"Fall 2019",1,77,"time_period_02","EARLY_AM",537,12,2,2,"06:00 to 07:00"
